event_id,threat_type,severity,risk_score,current_status,predicted_next_status
605,SQL Injection,Critical,77,Discovered,Verified
606,SQL Injection,Critical,9,Discovered,Verified
607,Misconfiguration,Low,51,Exploitable,Verified
608,SQL Injection,Medium,94,Exploitable,Fixed
609,SQL Injection,Low,20,Exploitable,Fixed
610,Path Traversal,Low,46,Exploitable,Exploitable
611,CSRF,High,6,Exploitable,Fixed
612,Path Traversal,Low,100,Fixed,Fixed
613,RCE,Medium,23,Exploitable,Exploitable
614,XSS,Critical,71,Discovered,Verified
615,XSS,Medium,49,Verified,Exploitable
616,Path Traversal,Medium,92,Discovered,Exploitable
617,CSRF,Critical,6,Verified,Exploitable
618,Misconfiguration,Medium,26,Exploitable,Exploitable
619,Misconfiguration,Critical,79,Discovered,Exploitable
620,XSS,High,58,Discovered,Verified
621,SQL Injection,High,97,Verified,Fixed
622,RCE,Critical,70,Verified,Exploitable
623,IDOR,Low,19,Fixed,Fixed
624,SQL Injection,Medium,32,Exploitable,Fixed
625,CSRF,High,91,Fixed,Fixed
626,Path Traversal,High,93,Verified,Discovered
627,RCE,Low,56,Discovered,Exploitable
628,SQL Injection,Low,81,Fixed,Fixed
629,XSS,Critical,28,Verified,Exploitable
630,XSS,Critical,57,Discovered,Verified
631,Path Traversal,Critical,80,Exploitable,Fixed
632,RCE,High,64,Exploitable,Exploitable
633,Path Traversal,High,57,Verified,Exploitable
634,RCE,High,12,Exploitable,Fixed
635,CSRF,Critical,61,Fixed,Fixed
636,Open Redirect,Critical,92,Verified,Exploitable
637,Path Traversal,High,94,Verified,Verified
638,IDOR,High,26,Discovered,Verified
639,Path Traversal,Low,38,Fixed,Fixed
640,Misconfiguration,Medium,35,Fixed,Fixed
641,SQL Injection,Low,23,Fixed,Fixed
642,SQL Injection,Critical,36,Exploitable,Fixed
643,SQL Injection,Critical,96,Fixed,Fixed
644,SQL Injection,Critical,36,Exploitable,Exploitable
645,SQL Injection,Critical,79,Exploitable,Exploitable
646,SQL Injection,Low,36,Fixed,Fixed
647,XSS,Medium,0,Exploitable,Exploitable
648,CSRF,Critical,82,Exploitable,Fixed
649,SQL Injection,Low,2,Discovered,Exploitable
650,IDOR,Critical,23,Fixed,Fixed
651,IDOR,High,93,Exploitable,Exploitable
652,IDOR,Critical,19,Verified,Exploitable
653,XSS,Medium,14,Verified,Exploitable
654,CSRF,Low,89,Discovered,Verified
655,Open Redirect,Critical,65,Verified,Exploitable
656,Open Redirect,High,69,Exploitable,Fixed
657,Misconfiguration,High,20,Exploitable,Fixed
658,Misconfiguration,High,66,Fixed,Fixed
659,RCE,Medium,58,Exploitable,Fixed
660,IDOR,High,62,Discovered,Verified
661,XSS,High,78,Exploitable,Verified
662,CSRF,Critical,19,Exploitable,Exploitable
663,Open Redirect,Critical,93,Fixed,Fixed
664,CSRF,Low,85,Fixed,Fixed
665,XSS,Medium,82,Exploitable,Verified
666,Misconfiguration,Medium,2,Verified,Exploitable
667,XSS,High,99,Verified,Exploitable
668,Path Traversal,Critical,27,Discovered,Exploitable
669,Misconfiguration,Low,76,Exploitable,Fixed
670,RCE,Medium,83,Discovered,Verified
671,CSRF,High,90,Verified,Verified
672,Misconfiguration,Medium,58,Fixed,Fixed
673,SQL Injection,Low,80,Exploitable,Fixed
674,RCE,High,62,Fixed,Fixed
675,CSRF,Medium,4,Fixed,Fixed
676,RCE,High,33,Verified,Exploitable
677,XSS,Critical,84,Exploitable,Exploitable
678,RCE,High,67,Exploitable,Exploitable
679,Open Redirect,High,95,Fixed,Fixed
680,IDOR,Low,64,Verified,Exploitable
681,IDOR,Critical,44,Exploitable,Exploitable
682,IDOR,Low,85,Exploitable,Exploitable
683,SQL Injection,Low,58,Discovered,Discovered
684,CSRF,High,49,Verified,Exploitable
685,RCE,Critical,73,Discovered,Verified
686,RCE,Critical,11,Discovered,Verified
687,Path Traversal,Medium,61,Fixed,Fixed
688,Open Redirect,Low,52,Fixed,Fixed
689,RCE,High,21,Verified,Exploitable
690,CSRF,Medium,15,Exploitable,Exploitable
691,CSRF,Medium,31,Exploitable,Exploitable
692,Path Traversal,Medium,56,Exploitable,Fixed
693,CSRF,High,22,Exploitable,Exploitable
694,CSRF,Low,4,Discovered,Exploitable
695,CSRF,Critical,60,Fixed,Fixed
696,CSRF,Medium,41,Verified,Exploitable
697,RCE,Critical,70,Discovered,Verified
698,Path Traversal,High,38,Fixed,Fixed
699,RCE,Low,96,Verified,Exploitable
700,XSS,Low,93,Exploitable,Exploitable
701,RCE,Medium,82,Fixed,Fixed
702,Misconfiguration,Medium,57,Exploitable,Exploitable
703,Open Redirect,Critical,100,Verified,Fixed
704,IDOR,Low,64,Verified,Exploitable
705,IDOR,High,78,Verified,Exploitable
706,Path Traversal,Low,52,Discovered,Discovered
707,RCE,Medium,72,Exploitable,Exploitable
708,SQL Injection,Low,58,Fixed,Fixed
709,SQL Injection,High,42,Verified,Verified
710,Misconfiguration,Medium,41,Verified,Exploitable
711,SQL Injection,Medium,46,Verified,Exploitable
712,CSRF,High,65,Exploitable,Exploitable
713,SQL Injection,Critical,96,Fixed,Fixed
714,SQL Injection,Critical,80,Discovered,Discovered
715,Path Traversal,Critical,62,Fixed,Fixed
716,Misconfiguration,Critical,90,Discovered,Verified
717,IDOR,Low,0,Verified,Verified
718,SQL Injection,Medium,42,Exploitable,Fixed
719,XSS,High,36,Fixed,Fixed
720,XSS,High,33,Discovered,Verified
721,CSRF,High,20,Discovered,Verified
722,Path Traversal,Medium,47,Exploitable,Fixed
723,Misconfiguration,Critical,12,Discovered,Verified
724,CSRF,Medium,26,Fixed,Fixed
725,CSRF,Medium,80,Verified,Fixed
726,IDOR,Critical,60,Verified,Discovered
727,IDOR,High,78,Exploitable,Exploitable
728,RCE,Critical,34,Verified,Exploitable
729,Path Traversal,Medium,70,Discovered,Discovered
730,RCE,High,26,Discovered,Fixed
731,IDOR,Low,89,Discovered,Verified
732,SQL Injection,Critical,3,Fixed,Fixed
733,RCE,Critical,2,Fixed,Fixed
734,XSS,Critical,90,Discovered,Verified
735,RCE,Medium,42,Discovered,Verified
736,SQL Injection,Medium,93,Exploitable,Fixed
737,Open Redirect,High,99,Exploitable,Exploitable
738,Misconfiguration,Medium,22,Fixed,Fixed
739,RCE,Low,91,Discovered,Verified
740,XSS,High,90,Fixed,Fixed
741,Open Redirect,High,64,Discovered,Exploitable
742,XSS,Critical,26,Exploitable,Fixed
743,IDOR,Medium,51,Discovered,Verified
744,RCE,Critical,38,Discovered,Verified
745,Misconfiguration,Critical,35,Fixed,Fixed
746,RCE,Medium,21,Fixed,Fixed
747,XSS,High,63,Exploitable,Exploitable
748,Path Traversal,Critical,57,Fixed,Fixed
749,CSRF,Critical,62,Fixed,Fixed
750,Path Traversal,Medium,79,Discovered,Exploitable
751,CSRF,Low,81,Fixed,Fixed
752,Open Redirect,Critical,65,Exploitable,Fixed
753,IDOR,Critical,40,Exploitable,Fixed
754,Path Traversal,High,18,Fixed,Fixed
755,CSRF,High,26,Fixed,Fixed
756,Misconfiguration,High,50,Fixed,Fixed
757,Open Redirect,Critical,24,Fixed,Fixed
758,CSRF,High,22,Verified,Exploitable
759,SQL Injection,Low,76,Verified,Fixed
760,SQL Injection,Low,0,Verified,Exploitable
761,IDOR,Medium,57,Exploitable,Fixed
762,CSRF,Medium,79,Exploitable,Fixed
763,Path Traversal,High,80,Exploitable,Verified
764,CSRF,High,100,Exploitable,Fixed
765,XSS,High,73,Exploitable,Exploitable
766,Path Traversal,Medium,58,Fixed,Fixed
767,CSRF,High,24,Exploitable,Exploitable
768,IDOR,High,34,Exploitable,Fixed
769,RCE,Low,72,Exploitable,Fixed
770,CSRF,Critical,80,Exploitable,Verified
771,Open Redirect,Medium,94,Exploitable,Exploitable
772,IDOR,Critical,31,Verified,Verified
773,CSRF,High,56,Fixed,Fixed
774,Path Traversal,Low,59,Verified,Exploitable
775,Misconfiguration,Critical,82,Verified,Exploitable
776,Misconfiguration,Medium,65,Discovered,Verified
777,SQL Injection,Critical,59,Exploitable,Exploitable
778,Misconfiguration,High,96,Verified,Exploitable
779,IDOR,Medium,97,Discovered,Verified
780,CSRF,Low,74,Discovered,Fixed
781,Misconfiguration,High,52,Exploitable,Fixed
782,IDOR,Medium,2,Verified,Exploitable
783,RCE,High,20,Exploitable,Discovered
784,Open Redirect,Critical,11,Exploitable,Exploitable
785,XSS,Low,37,Discovered,Verified
786,Open Redirect,High,47,Verified,Exploitable
787,RCE,Critical,75,Exploitable,Exploitable
788,Misconfiguration,High,85,Exploitable,Exploitable
789,XSS,Critical,70,Fixed,Fixed
790,XSS,Medium,58,Verified,Fixed
791,Misconfiguration,Medium,64,Exploitable,Exploitable
792,RCE,High,76,Exploitable,Exploitable
793,CSRF,High,7,Verified,Exploitable
794,SQL Injection,Low,82,Discovered,Exploitable
795,CSRF,High,83,Verified,Exploitable
796,Open Redirect,Medium,99,Exploitable,Fixed
797,IDOR,Critical,6,Fixed,Fixed
798,Open Redirect,High,37,Discovered,Verified
799,Path Traversal,Low,100,Verified,Fixed
800,RCE,High,15,Exploitable,Fixed
801,Open Redirect,Critical,24,Discovered,Verified
802,CSRF,High,25,Discovered,Verified
803,IDOR,Medium,5,Discovered,Discovered
804,SQL Injection,Low,80,Exploitable,Fixed
805,Open Redirect,Low,6,Exploitable,Fixed
806,Misconfiguration,Low,34,Verified,Exploitable
807,IDOR,Low,37,Discovered,Discovered
808,RCE,High,58,Exploitable,Exploitable
809,IDOR,High,60,Exploitable,Exploitable
810,SQL Injection,High,53,Verified,Exploitable
811,RCE,High,68,Exploitable,Exploitable
812,IDOR,Critical,76,Verified,Exploitable
813,RCE,Medium,68,Fixed,Fixed
814,CSRF,Critical,8,Verified,Exploitable
815,SQL Injection,Critical,58,Exploitable,Fixed
816,Misconfiguration,Critical,59,Verified,Verified
817,Path Traversal,Medium,53,Fixed,Verified
818,CSRF,Low,36,Verified,Verified
819,Misconfiguration,High,56,Fixed,Fixed
820,CSRF,High,1,Exploitable,Fixed
821,XSS,High,15,Verified,Exploitable
822,Open Redirect,Medium,76,Exploitable,Exploitable
823,IDOR,Critical,54,Exploitable,Fixed
824,IDOR,Low,58,Discovered,Exploitable
825,CSRF,High,76,Exploitable,Fixed
826,Misconfiguration,Low,21,Discovered,Verified
827,SQL Injection,Medium,73,Fixed,Fixed
828,SQL Injection,High,31,Fixed,Fixed
829,CSRF,High,66,Exploitable,Exploitable
830,Path Traversal,Low,20,Exploitable,Fixed
831,XSS,High,45,Verified,Fixed
832,Open Redirect,Low,69,Exploitable,Exploitable
833,XSS,Critical,21,Verified,Exploitable
834,Misconfiguration,Low,27,Exploitable,Exploitable
835,Open Redirect,Medium,83,Exploitable,Exploitable
836,IDOR,Low,61,Fixed,Fixed
837,Misconfiguration,Low,49,Discovered,Verified
838,Path Traversal,Low,95,Verified,Exploitable
839,IDOR,Low,67,Fixed,Fixed
840,Misconfiguration,Low,77,Fixed,Fixed
841,Path Traversal,High,90,Exploitable,Exploitable
842,Misconfiguration,Medium,32,Exploitable,Discovered
843,CSRF,Critical,59,Discovered,Discovered
844,CSRF,Critical,1,Verified,Exploitable
845,IDOR,Medium,8,Verified,Exploitable
846,Misconfiguration,Critical,91,Fixed,Fixed
847,IDOR,Critical,86,Verified,Exploitable
848,CSRF,Critical,32,Fixed,Fixed
849,SQL Injection,Critical,99,Exploitable,Exploitable
850,Path Traversal,Low,9,Exploitable,Fixed
851,Path Traversal,High,67,Discovered,Exploitable
852,IDOR,Medium,66,Verified,Exploitable
853,Path Traversal,Critical,14,Fixed,Fixed
854,CSRF,High,60,Fixed,Fixed
855,RCE,High,68,Verified,Exploitable
856,XSS,Medium,55,Exploitable,Fixed
857,CSRF,Medium,26,Discovered,Verified
858,XSS,Medium,71,Verified,Fixed
859,Open Redirect,Critical,39,Discovered,Verified
860,RCE,Low,14,Exploitable,Exploitable
861,IDOR,Low,63,Fixed,Fixed
862,Misconfiguration,Critical,57,Exploitable,Fixed
863,Open Redirect,Low,75,Exploitable,Exploitable
864,SQL Injection,Critical,78,Fixed,Fixed
865,IDOR,Critical,32,Fixed,Fixed
866,SQL Injection,Critical,42,Fixed,Fixed
867,IDOR,High,12,Discovered,Fixed
868,Open Redirect,Medium,49,Fixed,Fixed
869,IDOR,Critical,86,Verified,Exploitable
870,IDOR,High,56,Fixed,Fixed
871,SQL Injection,Critical,78,Verified,Exploitable
872,SQL Injection,Medium,65,Verified,Exploitable
873,Misconfiguration,High,92,Exploitable,Exploitable
874,SQL Injection,High,43,Discovered,Verified
875,CSRF,Low,85,Exploitable,Fixed
876,Misconfiguration,Low,4,Discovered,Verified
877,RCE,Low,50,Discovered,Verified
878,Misconfiguration,Critical,51,Exploitable,Exploitable
879,IDOR,Critical,81,Verified,Exploitable
880,XSS,Low,89,Verified,Exploitable
881,RCE,High,73,Discovered,Discovered
882,RCE,Critical,76,Discovered,Verified
883,Path Traversal,Critical,97,Fixed,Verified
884,CSRF,Low,75,Verified,Verified
885,Path Traversal,Critical,33,Discovered,Verified
886,Open Redirect,High,57,Fixed,Fixed
887,RCE,Low,27,Fixed,Fixed
888,RCE,High,23,Verified,Exploitable
889,XSS,Medium,19,Verified,Exploitable
890,CSRF,Critical,55,Verified,Verified
891,Open Redirect,Medium,99,Fixed,Fixed
892,XSS,High,12,Fixed,Fixed
893,XSS,High,24,Fixed,Fixed
894,CSRF,Low,54,Discovered,Verified
895,Misconfiguration,Critical,60,Exploitable,Exploitable
896,XSS,Low,13,Fixed,Fixed
897,XSS,Critical,6,Discovered,Verified
898,Misconfiguration,Critical,40,Discovered,Verified
899,XSS,High,24,Fixed,Fixed
900,RCE,Critical,42,Fixed,Fixed
901,XSS,Low,32,Verified,Exploitable
902,IDOR,Low,40,Verified,Exploitable
903,IDOR,Medium,32,Discovered,Exploitable
904,SQL Injection,Medium,36,Discovered,Discovered
905,IDOR,Medium,81,Exploitable,Exploitable
906,Path Traversal,High,10,Exploitable,Exploitable
907,Open Redirect,Critical,84,Discovered,Verified
908,IDOR,Medium,83,Verified,Exploitable
909,CSRF,Low,6,Discovered,Verified
910,CSRF,High,49,Fixed,Fixed
911,XSS,Medium,51,Exploitable,Exploitable
912,Misconfiguration,Critical,19,Exploitable,Fixed
913,Path Traversal,Critical,3,Discovered,Exploitable
914,Misconfiguration,High,50,Fixed,Fixed
915,XSS,Critical,2,Verified,Exploitable
916,RCE,Critical,84,Exploitable,Exploitable
917,Open Redirect,Critical,23,Fixed,Fixed
918,Open Redirect,Medium,79,Discovered,Verified
919,Open Redirect,Low,56,Exploitable,Fixed
920,Open Redirect,Low,30,Fixed,Fixed
921,RCE,Medium,83,Fixed,Fixed
922,Open Redirect,High,99,Fixed,Fixed
923,Misconfiguration,Critical,89,Discovered,Verified
924,CSRF,Medium,58,Fixed,Fixed
925,RCE,Medium,74,Fixed,Fixed
926,RCE,Medium,61,Fixed,Fixed
927,IDOR,Medium,2,Verified,Exploitable
928,Path Traversal,Medium,14,Fixed,Fixed
929,Misconfiguration,Low,94,Exploitable,Fixed
930,Misconfiguration,Medium,58,Discovered,Exploitable
931,RCE,High,65,Exploitable,Exploitable
932,Misconfiguration,High,69,Exploitable,Exploitable
933,Misconfiguration,Low,34,Discovered,Verified
934,Misconfiguration,Low,50,Fixed,Fixed
935,Misconfiguration,Medium,75,Exploitable,Exploitable
936,IDOR,High,2,Discovered,Verified
937,SQL Injection,Medium,99,Verified,Exploitable
938,Path Traversal,High,17,Fixed,Fixed
939,IDOR,Medium,7,Exploitable,Exploitable
940,Open Redirect,Low,22,Exploitable,Exploitable
941,Path Traversal,Low,13,Exploitable,Exploitable
942,IDOR,Low,30,Verified,Exploitable
943,CSRF,High,93,Exploitable,Exploitable
944,SQL Injection,High,17,Verified,Exploitable
945,IDOR,Critical,69,Exploitable,Verified
946,Open Redirect,High,13,Verified,Exploitable
947,Misconfiguration,High,6,Exploitable,Fixed
948,Open Redirect,Medium,32,Discovered,Discovered
949,XSS,Medium,20,Fixed,Fixed
950,SQL Injection,Low,24,Verified,Exploitable
951,SQL Injection,Critical,2,Fixed,Fixed
952,IDOR,High,18,Exploitable,Exploitable
953,Misconfiguration,Critical,43,Verified,Fixed
954,IDOR,Critical,28,Verified,Exploitable
955,RCE,Low,4,Fixed,Fixed
956,Open Redirect,Medium,8,Discovered,Verified
957,Path Traversal,High,48,Discovered,Verified
958,Path Traversal,Low,20,Discovered,Verified
959,RCE,Low,68,Verified,Verified
960,XSS,High,38,Discovered,Verified
961,XSS,Low,8,Verified,Exploitable
962,RCE,High,6,Fixed,Fixed
963,XSS,Critical,82,Discovered,Verified
964,XSS,Medium,37,Discovered,Verified
965,Open Redirect,Low,90,Discovered,Exploitable
966,CSRF,Low,48,Exploitable,Fixed
967,RCE,Medium,79,Fixed,Fixed
968,Open Redirect,Critical,9,Fixed,Fixed
969,Open Redirect,Medium,75,Verified,Verified
970,IDOR,Critical,48,Exploitable,Fixed
971,SQL Injection,High,36,Exploitable,Exploitable
972,XSS,Medium,82,Verified,Verified
973,IDOR,High,4,Verified,Exploitable
974,Open Redirect,Medium,17,Discovered,Verified
975,XSS,Critical,51,Exploitable,Exploitable
976,SQL Injection,Critical,9,Fixed,Fixed
977,SQL Injection,Medium,12,Fixed,Fixed
978,RCE,Critical,11,Exploitable,Exploitable
979,IDOR,High,70,Verified,Verified
980,Path Traversal,Low,30,Exploitable,Exploitable
981,Misconfiguration,Low,96,Exploitable,Fixed
982,RCE,Low,53,Discovered,Verified
983,SQL Injection,High,74,Verified,Exploitable
984,CSRF,High,39,Fixed,Fixed
985,SQL Injection,Critical,51,Exploitable,Exploitable
986,SQL Injection,Low,49,Verified,Exploitable
987,CSRF,Medium,85,Discovered,Exploitable
988,SQL Injection,High,56,Verified,Exploitable
989,Misconfiguration,Low,62,Discovered,Verified
990,CSRF,Critical,68,Discovered,Discovered
991,RCE,Critical,44,Exploitable,Fixed
992,XSS,Medium,90,Fixed,Fixed
993,Misconfiguration,High,79,Exploitable,Fixed
994,Misconfiguration,High,23,Exploitable,Fixed
995,RCE,High,1,Verified,Discovered
996,IDOR,Medium,80,Exploitable,Fixed
997,Path Traversal,Low,24,Exploitable,Exploitable
998,XSS,Critical,5,Exploitable,Exploitable
999,IDOR,High,58,Fixed,Fixed
1000,IDOR,High,17,Exploitable,Fixed
1001,Path Traversal,Critical,76,Fixed,Fixed
1002,CSRF,Critical,14,Exploitable,Exploitable
1003,IDOR,High,80,Verified,Fixed
1004,IDOR,High,37,Discovered,Verified
1005,XSS,Low,25,Discovered,Verified
1006,RCE,Critical,40,Exploitable,Exploitable
1007,RCE,Medium,74,Discovered,Verified
1008,Open Redirect,Critical,95,Verified,Exploitable
1009,IDOR,Medium,61,Verified,Exploitable
1010,Open Redirect,Low,14,Verified,Exploitable
1011,Open Redirect,Low,37,Verified,Verified
1012,IDOR,High,10,Verified,Exploitable
1013,Misconfiguration,Low,2,Discovered,Verified
1014,Misconfiguration,Critical,78,Verified,Exploitable
1015,Misconfiguration,High,26,Verified,Exploitable
1016,Misconfiguration,Low,33,Fixed,Fixed
1017,SQL Injection,High,5,Fixed,Fixed
1018,CSRF,High,54,Verified,Discovered
1019,Open Redirect,High,45,Verified,Exploitable
1020,SQL Injection,Critical,20,Exploitable,Verified
1021,XSS,Critical,89,Verified,Exploitable
1022,Path Traversal,High,36,Exploitable,Exploitable
1023,Path Traversal,Medium,60,Exploitable,Exploitable
1024,XSS,Low,76,Fixed,Fixed
1025,CSRF,High,35,Verified,Exploitable
1026,IDOR,Medium,79,Exploitable,Exploitable
1027,Misconfiguration,Critical,90,Exploitable,Fixed
1028,RCE,Low,98,Discovered,Verified
1029,IDOR,Low,33,Discovered,Discovered
1030,IDOR,Low,57,Fixed,Fixed
1031,Path Traversal,Medium,94,Fixed,Verified
1032,CSRF,High,50,Fixed,Fixed
1033,Path Traversal,Critical,32,Exploitable,Exploitable
1034,SQL Injection,Critical,32,Verified,Exploitable
1035,Misconfiguration,Medium,27,Fixed,Fixed
1036,Open Redirect,Medium,26,Discovered,Exploitable
1037,Path Traversal,Medium,11,Verified,Exploitable
1038,IDOR,Critical,26,Exploitable,Fixed
1039,CSRF,Medium,83,Verified,Verified
1040,XSS,High,75,Discovered,Discovered
1041,XSS,High,68,Discovered,Verified
1042,CSRF,Medium,97,Verified,Exploitable
1043,XSS,Critical,59,Exploitable,Verified
1044,RCE,High,48,Exploitable,Fixed
1045,RCE,Critical,10,Verified,Exploitable
1046,Open Redirect,Critical,79,Discovered,Verified
1047,CSRF,Low,18,Fixed,Fixed
1048,Open Redirect,Critical,100,Fixed,Fixed
1049,CSRF,High,7,Fixed,Fixed
1050,Open Redirect,Low,6,Verified,Verified
1051,XSS,Low,7,Exploitable,Exploitable
1052,Path Traversal,High,60,Verified,Exploitable
1053,CSRF,High,29,Fixed,Fixed
1054,XSS,Critical,7,Exploitable,Exploitable
1055,IDOR,Low,66,Exploitable,Fixed
1056,RCE,Critical,49,Discovered,Discovered
1057,XSS,Medium,26,Discovered,Verified
1058,CSRF,Low,93,Exploitable,Verified
1059,IDOR,Critical,47,Verified,Exploitable
1060,CSRF,Medium,71,Discovered,Exploitable
1061,Misconfiguration,Low,67,Discovered,Verified
1062,Path Traversal,Medium,1,Discovered,Discovered
1063,Path Traversal,Medium,24,Fixed,Fixed
1064,CSRF,Low,48,Verified,Fixed
1065,Open Redirect,High,62,Exploitable,Verified
1066,XSS,Low,47,Fixed,Fixed
1067,SQL Injection,Critical,93,Fixed,Fixed
1068,Misconfiguration,Medium,89,Discovered,Fixed
1069,Path Traversal,Medium,13,Discovered,Verified
1070,SQL Injection,High,17,Fixed,Fixed
1071,CSRF,Critical,26,Exploitable,Exploitable
1072,Open Redirect,Low,16,Verified,Exploitable
1073,RCE,High,62,Discovered,Verified
1074,CSRF,High,42,Discovered,Discovered
1075,Open Redirect,Low,64,Exploitable,Fixed
1076,Misconfiguration,Low,31,Discovered,Verified
1077,XSS,High,90,Exploitable,Fixed
1078,Misconfiguration,Critical,9,Fixed,Fixed
1079,SQL Injection,Low,20,Fixed,Fixed
1080,Open Redirect,Low,1,Verified,Exploitable
1081,XSS,High,100,Discovered,Verified
1082,Misconfiguration,Low,1,Discovered,Verified
1083,CSRF,Low,69,Exploitable,Fixed
1084,IDOR,Low,68,Exploitable,Exploitable
1085,RCE,High,82,Fixed,Fixed
1086,Misconfiguration,Medium,68,Fixed,Fixed
1087,CSRF,Critical,76,Verified,Verified
1088,XSS,Critical,37,Discovered,Verified
1089,Path Traversal,Medium,38,Discovered,Verified
1090,Open Redirect,Medium,56,Discovered,Verified
1091,Open Redirect,Critical,23,Verified,Exploitable
1092,SQL Injection,Medium,99,Verified,Exploitable
